,Year,Wheat yield
7577,2007,2.5699
7578,2008,2.4754999
7579,2009,2.6334
7580,2010,2.5853
7581,2011,2.6587
7582,2012,2.7742
7583,2013,2.791
7584,2014,2.8437998
7585,2015,2.6376
7586,2016,2.8566
7587,2017,2.9341998
7588,2018,3.0239
7589,2019,3.0421999
7590,2020,3.0054
7591,2021,3.0774
7592,1961,1.3956
7593,1962,1.5633999
7594,1963,1.5135
7595,1964,1.4886999
7596,1965,1.6984999
7597,1966,1.7693
7598,1967,1.9152999
7599,1968,1.8051
7600,1969,1.824
7601,1970,1.7694999
7602,1971,2.1627998
7603,1972,1.9641
7604,1973,2.0296
7605,1974,2.2828999
7606,1975,2.2645
7607,1976,2.3796
7608,1977,2.1585999
7609,1978,2.402
7610,1979,2.3026
7611,1980,2.6329
7612,1981,2.2803
7613,1982,2.4679
7614,1983,2.3734
7615,1984,2.9912
7616,1985,2.7563
7617,1986,2.7103999
7618,1987,2.9175
7619,1988,3.0
7620,1989,2.7447
7621,1990,2.8731
7622,1991,3.2331998
7623,1992,2.751
7624,1993,2.9657
7625,1994,2.9593
7626,1995,2.6009998
7627,1996,2.9548
7628,1997,2.6833
7629,1998,3.1818
7630,1999,2.6761
7631,2000,3.0604
7632,2001,2.6741998
7633,2002,2.9366999
7634,2003,2.6176999
7635,2004,3.4159
7636,2005,2.7377
7637,2006,3.1991
7638,2007,3.3177998
7639,2008,3.5767999
7640,2009,3.2196
7641,2010,3.2828999
7642,2011,3.5995998
7643,2012,3.2744
7644,2013,3.7120998
7645,2014,3.395
7646,2015,3.4736
7647,2016,3.8962
7648,2017,3.2278
7649,2018,3.9661999
7650,2019,3.6130998
7651,2020,4.1795
7652,2021,4.2894
7653,1850,0.46
7654,1911,0.92
7655,1934,1.47
7656,1950,0.87
7657,1961,0.88369995
7658,1962,1.1307
7659,1963,1.1456
7660,1964,0.96089995
7661,1965,1.1077
7662,1966,1.1646
7663,1967,1.3263
7664,1968,1.3400999
7665,1969,1.2271
7666,1970,1.0813
7667,1971,1.4907999
7668,1972,1.2717999
7669,1973,1.2584
7670,1974,1.433
7671,1975,1.6169
7672,1976,1.6003
7673,1977,1.4969
7674,1978,1.7464
7675,1979,1.6003
7676,1980,2.2379
7677,1981,1.2933999
7678,1982,1.6567999
7679,1983,1.6392
7680,1984,2.6248999
7681,1985,2.6079
7682,1986,2.0776
7683,1987,2.6074
7684,1988,2.7851999
7685,1989,2.3597
7686,1990,2.3789
7687,1991,2.4592
7688,1992,1.9425999
7689,1993,2.4492
7690,1994,2.1843
7691,1995,1.4761
7692,1996,3.0016
7693,1997,2.2498
7694,1998,2.8423998
7695,1999,2.0987
7696,2000,3.0997
7697,2001,2.3003
7698,2002,2.8346999
7699,2003,2.9236
7700,2004,3.2628
7701,2005,1.7707
7702,2006,2.8755
7703,2007,3.5691998
7704,2008,3.2482998
7705,2009,2.7103
7706,2010,3.0498
7707,2011,3.4475
7708,2012,2.3718
7709,2013,3.6446998
7710,2014,2.9805999
7711,2015,2.9236
7712,2016,3.4886
7713,2017,2.3263
7714,2018,4.0327997
7715,2019,3.1462998
7716,2020,4.2532
7717,2021,4.0238
7718,2012,1.7297
7719,2013,1.9533999
7720,2014,2.1218998
7721,2015,3.4392998
7722,2016,2.381
7723,2017,2.6887
7724,2018,2.4471998
7725,2019,2.3908
7726,2020,2.2324
7727,2021,2.3077
7728,1961,1.6098
7729,1962,1.6588
7730,1963,1.3635
7731,1964,1.5758
7732,1965,0.9833
7733,1966,1.2033
7734,1967,1.0825
7735,1968,0.97929996
7736,1969,1.1172999
7737,1970,0.94579995
7738,1971,1.3426
7739,1972,1.0249
7740,1973,1.4600999
7741,1974,1.3352
7742,1975,1.0835
7743,1976,0.90209997
7744,1977,1.0868
7745,1978,1.2609999
7746,1979,0.6843
7747,1980,1.2112
7748,1981,1.1875
7749,1982,1.0275
7750,1983,1.8621
7751,1984,1.1156
7752,1985,1.6356
7753,1986,1.3161
7754,1987,1.3253
7755,1988,1.2562
7756,1989,1.497
7757,1990,1.5856999
7758,1991,1.4819
7759,1992,2.2110999
7760,1993,1.379
7761,1994,1.3287
7762,1995,1.6113
7763,1996,1.7698
7764,1997,1.9497
7765,1998,2.2941
7766,1999,1.2113
7767,2000,2.3265998
7768,2001,2.5225
7769,2002,2.1385
7770,2003,1.9645
7771,2004,2.4167
7772,2005,2.4615
7773,2006,3.832
7774,2007,2.8258
7775,2008,1.9458
7776,2009,1.6042
7777,2010,1.7935
7778,2011,1.5982
7779,1961,3.2626998
7780,1962,3.0609
7781,1963,3.0168998
7782,1964,4.1053
7783,1965,3.75
7784,1966,3.0372
7785,1967,4.4456997
7786,1968,4.3271
7787,1969,3.4542
7788,1970,3.6341
7789,1971,4.0534
7790,1972,4.2162
7791,1973,4.5176
7792,1974,5.3041
7793,1975,4.8313
7794,1976,4.4667997
7795,1977,4.0702
7796,1978,4.4891
7797,1979,4.1256
7798,1980,4.1454997
7799,1981,4.7707
7800,1982,5.2611
7801,1983,5.1285996
7802,1984,5.6337
7803,1985,4.8303
7804,1986,5.5660996
7805,1987,4.7913
7806,1988,5.1762
7807,1989,6.194
7808,1990,6.4494
7809,1991,5.8591
7810,1992,5.3248997
7811,1993,5.8992996
7812,1994,5.3403
7813,1995,5.9441
7814,1996,6.0597
7815,1997,5.9742
7816,1998,5.6493998
7817,1999,6.0235996
7818,2000,5.9066
7819,2001,5.9412
7820,2002,6.1486998
7821,2003,5.4849
7822,2004,5.9797997
7823,2005,6.3334
7824,2006,5.4627
7825,2007,6.2570996
7826,2008,6.1087
7827,2009,6.0776
7828,2010,5.3966
7829,2011,5.3785996
7830,2012,6.2379
7831,2013,5.7792
7832,2014,6.8059998
7833,2015,7.2131996
7834,2016,6.3203998
7835,2017,6.9891
7836,2018,4.3498
7837,2019,7.4055
7838,2020,7.1561
7839,2021,6.3194
7840,1961,2.7134
7841,1962,3.8648
7842,1963,2.8725
7843,1964,3.6434999
7844,1965,3.2266998
7845,1966,3.2280998
7846,1967,4.0257
7847,1968,3.8521
7848,1969,3.526
7849,1970,3.5663998
7850,1971,3.9819
7851,1972,4.2021
7852,1973,3.7851999
7853,1974,4.6370997
7854,1975,3.9592998
7855,1976,4.3917
7856,1977,3.6211998
7857,1978,4.5892
7858,1979,4.914
7859,1980,4.3628
7860,1981,4.703
7861,1982,4.9157
7862,1983,4.8924
7863,1984,6.2623
7864,1985,5.6688
7865,1986,5.098
7866,1987,4.8457
7867,1988,6.0181
7868,1989,6.5734997
7869,1990,5.6376
7870,1991,5.9470997
7871,1992,5.5113997
7872,1993,5.9382
7873,1994,5.4925
7874,1995,5.9797997
7875,1996,6.6148996
7876,1997,5.9786997
7877,1998,6.1811
7878,1999,5.2609
7879,2000,5.9477
7880,2001,5.5116
7881,2002,5.634
7882,2003,5.055
7883,2004,6.1176996
7884,2005,5.7316
7885,2006,5.8129997
7886,2007,5.9803
7887,2008,6.0014
7888,2009,6.0214
7889,2010,5.749
7890,2011,6.2952
7891,2012,5.7763
7892,2013,5.3834
7893,2014,6.3489
7894,2015,5.9881997
7895,2016,4.3705
7896,2017,6.094
7897,2018,5.8301
7898,2019,5.7514
7899,2020,6.2186
7900,2021,5.1077
7901,1961,0.5754
7902,1962,0.96959996
7903,1963,0.7632
7904,1964,0.74539995
7905,1965,0.85999995
7906,1966,0.65529996
7907,1967,0.8734
7908,1968,0.6734
7909,1969,0.8218
7910,1970,0.46589997
7911,1971,0.6759
7912,1972,1.3353
7913,1973,0.4021
7914,1974,1.0603
7915,1975,0.91599995
7916,1976,1.1257
7917,1977,0.79679996
7918,1978,1.0612999
7919,1979,0.9134
7920,1980,1.536
7921,1981,1.6629
7922,1982,1.2734
7923,1983,1.2493
7924,1984,0.9643
7925,1985,1.3548
7926,1986,1.7932999
7927,1987,1.4001
7928,1988,1.8778
7929,1989,0.8232
7930,1990,1.5436
7931,1991,1.6863999
7932,1992,2.2056
7933,1993,2.6181998
7934,1994,2.3838
7935,1995,2.5456998
7936,1996,2.52
7937,1997,1.7213999
7938,1998,2.3885
7939,1999,1.6789999
7940,2000,1.8498
7941,2001,2.8178
7942,2002,2.8436
7943,2003,2.7354999
7944,2004,2.4778
7945,2005,2.4522998
7946,2006,2.7598999
7947,2007,2.4231
7948,2008,1.4397
7949,2009,2.5753999
7950,2010,1.928
7951,2011,2.5365999
7952,2012,2.2517
7953,2013,2.3158
7954,2014,1.5718
7955,2015,2.3385
7956,2016,1.4298999
7957,2017,1.5819
7958,2018,1.115
7959,2019,2.2927
7960,2020,2.1090999
7961,2021,1.2454
7962,1961,2.0335
7963,1962,2.0674999
7964,1963,1.1349
7965,1964,2.0722
7966,1965,2.1128
7967,1966,1.9650999
7968,1967,2.0068998
7969,1968,2.2185
7970,1969,2.1352
7971,1970,1.8292999
7972,1971,2.2645
7973,1972,2.3006
7974,1973,2.386
7975,1974,2.4276
7976,1975,2.3990998
7977,1976,2.4382
7978,1977,2.3065
7979,1978,2.0808
7980,1979,2.5802999
7981,1980,2.4968998
7982,1981,2.6595
7983,1982,2.2956
7984,1983,1.2681999
7985,1984,2.3206
7986,1985,2.018
7987,1986,3.2566
7988,1987,3.6506
7989,1988,3.4384
7990,1989,3.5377998
7991,1990,2.7022998
7992,1991,3.0091999
7993,1992,3.0856
7994,1993,3.4901
7995,1994,3.2503998
7996,1995,3.3681
7997,1996,3.386
7998,1997,4.25
7999,1998,2.4443998
8000,1999,4.6316
8001,2000,3.5277998
8002,2001,3.4412
8003,2002,3.6388998
8004,2003,3.52
8005,2004,3.2161999
8006,2005,3.1613
8007,2006,4.0448
8008,2007,4.2286
8009,2008,4.4242
8010,2009,4.4937997
8011,2010,2.7252998
8012,2011,2.1629999
8013,2012,3.3442
8014,2013,1.9889
8015,2014,3.0832999
8016,2015,2.3539999
8017,2016,1.5514
8018,2017,2.2487
8019,2018,2.4085
8020,2019,1.8871
8021,2020,2.0
8022,2021,2.0
8023,1992,0.9073
8024,1993,0.8513
8025,1994,0.8409
8026,1995,0.8882
8027,1996,0.8566
8028,1997,1.2687
8029,1998,1.1448
8030,1999,1.1486
8031,2000,1.1839
8032,2001,1.3097999
8033,2002,1.7897999
8034,2003,1.9715999
8035,2004,1.9897
8036,2005,1.9603
8037,2006,1.9966999
8038,2007,2.35
8039,2008,1.9865999
8040,2009,3.0342999
8041,2010,3.0159
8042,2011,2.3358998
8043,2012,2.6757998
8044,2013,2.9735
8045,2014,2.968
8046,2015,3.0319998
8047,2016,3.0828
8048,2017,3.1471
8049,2018,3.0483
8050,2019,3.1704998
8051,2020,3.152
8052,2021,3.1009998
8053,1961,0.7625
8054,1962,0.9766
8055,1963,1.1143
8056,1964,1.084
8057,1965,1.0006
8058,1966,1.1256
8059,1967,1.1322
8060,1968,1.1579
8061,1969,1.0789
8062,1970,0.95
8063,1971,0.7662
8064,1972,0.96379995
8065,1973,1.5351
8066,1974,1.7825999
8067,1975,1.2321
8068,1976,1.3061
8069,1977,1.9297999
8070,1978,1.3462
8071,1979,1.5963
8072,1980,1.4063
8073,1981,1.8627
8074,1982,1.2789
8075,1983,1.554
8076,1984,1.5957999
8077,1985,1.6961
8078,1986,1.8137
8079,1987,1.8227999
8080,1988,1.4153
8081,1989,1.6768
8082,1990,2.0381
8083,1991,1.67
8084,1992,1.4555
8085,1993,1.342
8086,1994,1.209
8087,1995,1.3816999
8088,1996,1.3957
8089,1997,1.3869
8090,1998,1.1216999
8091,1999,1.4362999
8092,2000,0.4561
8093,2001,1.7076
8094,2002,2.5105999
8095,2003,2.7519999
8096,2004,1.9488
8097,2005,2.8838
8098,2006,2.0667
8099,2007,1.0986
8100,2008,1.0045999
8101,2009,0.5521
8102,2010,1.1429
8103,2011,1.0404
8104,2012,0.99149996
8105,2013,0.96999997
8106,2014,1.6573
8107,2015,0.84679997
8108,2016,1.1093999
8109,2017,1.1839
8110,2018,1.0900999
8111,2019,1.5029
8112,2020,1.2879
8113,2021,1.0
8114,1986,1.1932
8115,1987,1.25
8116,1988,0.5546
8117,1989,0.7254
8118,1990,0.6107
8119,1991,0.4861
8120,1992,0.6753
8121,1993,0.6167
8122,1994,0.7
8123,1995,0.6782
8124,1996,0.6455
8125,1997,0.6852
8126,1998,0.68939996
8127,1999,0.6931
8128,2000,0.6969
8129,2001,0.701
8130,2002,0.7065
8131,2003,0.7388
8132,2004,0.75659996
8133,2005,0.7757
8134,2006,0.79219997
8135,2007,0.80829996
8136,2008,0.82479995
8137,2009,0.8483
8138,2010,0.8786
8139,2011,0.9134
8140,2012,0.8696
8141,2013,1.25
8142,2014,1.0823
8143,2015,1.005
8144,2016,1.0363
8145,2017,1.0719
8146,2018,1.0279
8147,2019,1.0619999
8148,2020,1.0676
8149,2021,1.0591
8150,1961,0.5471
8151,1962,0.79999995
8152,1963,0.79999995
8153,1964,0.76669997
8154,1965,0.79999995
8155,1966,0.8125
8156,1967,0.7333
8157,1968,0.79999995
8158,1969,0.6857
8159,1970,0.5767
8160,1971,0.7765
8161,1972,1.0158
8162,1973,0.9368
8163,1974,0.90209997
8164,1975,0.9842
8165,1976,0.81
8166,1977,0.787
8167,1978,0.7928
8168,1979,0.6641
8169,1980,1.0188
8170,1981,1.2299
8171,1982,1.2829
8172,1983,0.6645
8173,1984,0.79039997
8174,1985,1.3359
8175,1986,1.1667
8176,1987,1.4004999
8177,1988,1.247
8178,1989,0.754
8179,1990,1.2721
8180,1991,1.7005999
8181,1992,1.703
8182,1993,1.37
8183,1994,1.0694
8184,1995,1.278
8185,1996,1.6150999
8186,1997,1.1061
8187,1998,1.4247999
8188,1999,1.4183999
8189,2000,1.1726999
8190,2001,2.0
8191,2002,1.4144
8192,2003,2.1411998
8193,2004,1.6633999
8194,2005,1.6918
8195,2006,1.4941
8196,2007,1.8762
8197,2008,1.7174
8198,2009,2.1038
8199,2010,1.8923
8200,2011,2.0791
8201,2012,2.0203
8202,2013,1.4613999
8203,2014,2.093
8204,2015,1.3985
8205,2016,1.8226999
8206,2017,1.6359999
8207,2018,1.7344999
8208,2019,2.2628
8209,2020,1.7195
8210,2021,1.9525
8211,1961,0.90929997
8212,1962,1.0818
8213,1963,1.27
8214,1964,1.0538
8215,1965,1.0749
8216,1966,1.204
8217,1967,1.2463
8218,1968,1.1498
8219,1969,1.2292
8220,1970,1.1701
8221,1971,1.5485
8222,1972,1.4096
8223,1973,1.1908
8224,1974,1.2579
8225,1975,1.5931
8226,1976,1.7859
8227,1977,1.7853999
8228,1978,1.8033999
8229,1979,1.8729999
8230,1980,1.8484
8231,1981,1.8356999
8232,1982,1.9424
8233,1983,1.7754999
8234,1984,1.9187
8235,1985,1.8363999
8236,1986,2.0342
8237,1987,2.0334
8238,1988,2.1861
8239,1989,1.7579999
8240,1990,2.1227
8241,1991,2.1288
8242,1992,2.0405
8243,1993,2.1641998
8244,1994,1.7974999
8245,1995,1.9315
8246,1996,1.9851999
8247,1997,2.0174
8248,1998,2.2563999
8249,1999,1.9409
8250,2000,2.2928
8251,2001,2.0765
8252,2002,2.1006
8253,2003,2.0987
8254,2004,2.2658
8255,2005,2.3309
8256,2006,2.3595
8257,2007,2.1675
8258,2008,2.3451
8259,2009,2.5667
8260,2010,2.44
8261,2011,2.7038
8262,2012,2.6722999
8263,2013,2.8451
8264,2014,2.4294
8265,2015,2.8803
8266,2016,2.707
8267,2017,2.806
8268,2018,2.744
8269,2019,2.7811
8270,2020,2.9647
8271,2021,2.6648998
8272,1992,1.9137
8273,1993,1.9576999
8274,1994,2.5763
8275,1995,1.5904
8276,1996,0.7759
8277,1997,1.4252
8278,1998,2.4903998
8279,1999,2.5096998
8280,2000,2.4143
8281,2001,2.5142999
8282,2002,3.1862998
8283,2003,2.9259
8284,2004,3.1706998
8285,2005,3.1489
8286,2006,3.5242999
8287,2007,1.3
8288,2008,1.1
8289,2009,1.5999999
8290,2010,1.6999999
8291,2011,1.3619
8292,2012,1.2563
8293,2013,1.1954
8294,2014,1.2631999
8295,2015,1.2206
8296,2016,1.4756
8297,2017,1.11
8298,2018,1.6035999
8299,2019,2.1726
8300,2020,2.1415
8301,2021,1.9862
8302,1961,0.992
8303,1962,0.9869
8304,1963,0.72279996
8305,1964,1.0302
8306,1965,0.7992
8307,1966,1.3504
8308,1967,1.0857999
8309,1968,1.3058
8310,1969,1.1516
8311,1970,1.4372
8312,1971,1.4497
8313,1972,1.3819
8314,1973,1.634
8315,1974,1.3218
8316,1975,1.0043
8317,1976,1.5309
8318,1977,1.3972
8319,1978,1.8053
8320,1979,1.4721
8321,1980,1.5052999
8322,1981,1.2947
8323,1982,1.3924999
8324,1983,1.4511
8325,1984,1.2722
8326,1985,1.4563
8327,1986,1.7766999
8328,1987,1.6565
8329,1988,1.6401999
8330,1989,1.8283
8331,1990,2.1148
8332,1991,1.5692999
8333,1966,2.7315
8334,1967,2.7345998
8335,1968,1.6667
8336,1969,1.6667
8337,1970,1.9799999
8338,1971,1.75
8339,1972,2.3
8340,1973,2.3
8341,1974,2.0
8342,1975,2.3332999
8343,1976,2.4120998
8344,1977,2.0658
8345,1978,2.1060998
8346,1979,1.6667
8347,1980,2.125
8348,1981,2.0
8349,1982,2.0
8350,1983,2.3999999
8351,1984,1.75
8352,1985,2.0
8353,1986,1.5540999
8354,1987,2.1645
8355,1988,2.1667
8356,1989,2.2001998
8357,1990,2.0
8358,1991,1.8
8359,1992,1.76
8360,1993,1.8
8361,1994,1.8
8362,1995,1.8
8363,1996,1.8
8364,1997,1.8
8365,1998,1.8
8366,1999,1.8333
8367,2000,1.7142999
8368,2001,1.75
8369,2002,1.75
8370,2003,1.6667
8371,2004,1.6667
8372,2005,1.6667
8373,2006,1.8
8374,2007,1.7272999
8375,2008,1.7272999
8376,2009,1.6667
8377,2010,1.6667
8378,2011,1.7692
8379,2012,1.4286
8380,2013,1.4286
8381,2014,1.5769
8382,2015,1.5999999
8383,2016,1.581
8384,2017,1.5612999
8385,2018,1.5634999
8386,2019,1.5588
8387,2020,1.5511
8388,2021,1.5433999
8389,1992,3.0925999
8390,1993,3.7979999
8391,1994,3.0744998
8392,1995,2.9699
8393,1996,2.2993
8394,1997,2.8277
8395,1998,2.6478999
8396,1999,2.2903
8397,2000,1.9756
8398,2001,3.102
8399,2002,3.0455
8400,2003,2.9385
8401,2004,3.1661
8402,2005,2.8457
8403,2006,2.5307999
8404,2007,2.342
8405,2008,3.6697998
8406,2009,3.093
8407,2010,2.6815999
8408,2011,3.3532999
8409,2012,2.7998998
8410,2013,3.3931
8411,2014,4.0119
8412,2015,3.8792
8413,2016,4.2056
8414,2017,4.1096997
8415,2018,3.7242
8416,2019,4.1566
8417,2020,3.7949998
8418,2021,4.5332
8419,1977,1.1667
8420,1978,1.4667
8421,1979,2.2429
8422,1980,2.4096
8423,1981,2.0187
8424,1982,2.0
8425,1983,1.4178
8426,1984,1.6134
8427,1985,1.3402
8428,1986,1.1856999
8429,1987,1.1063
8430,1988,0.80829996
8431,1989,1.9246999
8432,1990,2.2165
8433,1991,1.5941
8434,1992,2.3154
8435,1993,0.85859996
8436,1994,1.8554
8437,1995,1.7419
8438,1996,1.1948
8439,1997,5.1379
8440,1998,7.2
8441,1999,4.1569
8442,2000,6.5
8443,2001,3.5333
8444,2002,3.4118
8445,2003,2.5
8446,2004,2.0
8447,2005,2.0
8448,2006,2.6
8449,2007,3.0
8450,2008,3.0
8451,1275,0.5635431
8452,1305,0.52453893
8453,1355,0.42501104
8454,1405,0.42770097
8455,1455,0.33624288
8456,1555,0.6718133
8457,1605,0.7437693
8458,1655,0.90516585
8459,1705,0.9475325
8460,1755,1.0450429
8461,1805,1.2575485
8462,1850,0.98999995
8463,1855,1.7598953
8464,1865,1.9791257
8465,1887,2.06
8466,1911,2.1200001
8467,1912,2.17
8468,1932,2.23
8469,1934,2.15
8470,1944,2.56
8471,1950,2.72
8472,1961,3.5372
8473,1962,4.3526998
8474,1963,3.9050999
8475,1964,4.2475
8476,1965,4.0653
8477,1966,3.8355
8478,1967,4.1832
8479,1968,3.5470998
8480,1969,4.0383
8481,1970,4.1939
8482,1971,4.389
8483,1972,4.2412
8484,1973,4.3654
8485,1974,4.9712
8486,1975,4.3343997
8487,1976,3.8504999
8488,1977,4.9006
8489,1978,5.2525997
8490,1979,5.2292
8491,1980,5.8782
8492,1981,5.8417
8493,1982,6.2057
8494,1983,6.3717
8495,1984,7.7205
8496,1985,6.3332996
8497,1986,6.9659
8498,1987,5.988
8499,1988,6.2142
8500,1989,6.7369
8501,1990,6.9712
8502,1991,7.2518997
8503,1992,6.8194
8504,1993,7.3282
8505,1994,7.3519998
8506,1995,7.6991997
8507,1996,8.1315
8508,1997,7.3775997
8509,1998,7.5541997
8510,1999,8.0494995
8511,2000,8.0075
8512,2001,7.0827
8513,2002,8.0028
8514,2003,7.7798
8515,2004,7.7753997
8516,2005,7.9609
8517,2006,8.036099
8518,2007,7.2244
8519,2008,8.2814
8520,2009,7.9283996
8521,2010,7.6745996
8522,2011,7.7471
8523,2012,6.6570997
8524,2013,7.3838
8525,2014,8.5786
8526,2015,8.976
8527,2016,7.8897
8528,2017,8.2796
8529,2018,7.7545996
8530,2019,8.9345
8531,2020,6.9631996
8532,2021,7.8145
8533,1961,1.607
8534,1962,1.6809
8535,1963,1.6948999
8536,1964,1.7343999
8537,1965,1.7852999
8538,1966,1.7687999
8539,1967,1.7375
8540,1968,1.9116
8541,1969,2.0579998
8542,1970,2.0865
8543,1971,2.2828999
8544,1972,2.1983
8545,1973,2.1248
8546,1974,1.8333
8547,1975,2.0582
8548,1976,2.0375
8549,1977,2.0629
8550,1978,2.1136
8551,1979,2.2979999
8552,1980,2.2512999
8553,1981,2.3229
8554,1982,2.3859
8555,1983,2.6509
8556,1984,2.6073
8557,1985,2.5197
8558,1986,2.3167
8559,1987,2.533
8560,1988,2.2913
8561,1989,2.2024
8562,1990,2.6567
8563,1991,2.3037999
8564,1992,2.6432998
8565,1993,2.5699
8566,1994,2.527
8567,1995,2.4064999
8568,1996,2.4389
8569,1997,2.6574
8570,1998,2.9034
8571,1999,2.8725998
8572,2000,2.8237998
8573,2001,2.7017999
8574,2002,2.3567
8575,2003,2.9712
8576,2004,2.9025998
8577,2005,2.8230999
8578,2006,2.5986
8579,2007,2.7045999
8580,2008,3.0175
8581,2009,2.9896998
8582,2010,3.1167
8583,2011,2.9422
8584,2012,3.1153998
8585,2013,3.1673
8586,2014,2.9378
8587,2015,2.9299
8588,2016,3.5407999
8589,2017,3.1174998
8590,2018,3.2005
8591,2019,3.4745998
8592,2020,3.3416998
8593,2021,2.9782
8594,1961,0.9179995
8595,1962,0.9734396
8596,1963,0.8677392
8597,1964,1.0572414
8598,1965,0.9568756
8599,1966,1.2963192
8600,1967,1.1768583
8601,1968,1.2623775
8602,1969,1.19341
8603,1970,1.3540901
8604,1971,1.4446284
8605,1972,1.4290099
8606,1973,1.5548189
8607,1974,1.4280483
8608,1975,1.2942415
8609,1976,1.6717393
8610,1977,1.4992872
8611,1978,1.8195374
8612,1979,1.7078706
8613,1980,1.6771133
8614,1981,1.6282022
8615,1982,1.8198646
8616,1983,1.9326372
8617,1984,1.9907697
8618,1985,1.9796908
8619,1986,2.2012215
8620,1987,2.1792042
8621,1988,2.1903422
8622,1989,2.2619622
8623,1990,2.4646082
8624,1991,2.1860094
8625,1992,2.3345873
8626,1993,2.3335123
8627,1994,2.1686003
8628,1995,2.2178543
8629,1996,2.2757645
8630,1997,2.570893
8631,1998,2.3909395
8632,1999,2.554379
8633,2000,2.4188423
8634,2001,2.5541925
8635,2002,2.4576457
8636,2003,2.3690271
8637,2004,2.5865257
8638,2005,2.5698922
8639,2006,2.747188
8640,2007,2.7404084
8641,2008,2.9378707
8642,2009,2.838468
8643,2010,2.7629995
8644,2011,3.0896003
8645,2012,2.8890915
8646,2013,3.05309
8647,2014,3.146037
8648,2015,3.2365124
8649,2016,3.3550751
8650,2017,3.5479922
8651,2018,3.4157891
8652,2019,3.437901
8653,2020,3.4751315
8654,2021,3.4279387
8655,1961,0.8523
8656,1962,1.1288999
8657,1963,0.6683
8658,1964,1.2251999
8659,1965,1.1342
8660,1966,0.8662
8661,1967,0.6475
8662,1968,0.8829
8663,1969,0.9921
8664,1970,1.1532999
8665,1971,0.88809997
8666,1972,1.0083
8667,1973,1.0482
8668,1974,1.2253
8669,1975,0.9999
8670,1976,0.9938
8671,1977,0.539
8672,1978,0.7952
8673,1979,1.3622999
8674,1980,1.3485
8675,1981,1.3106999
8676,1982,1.5231
8677,1983,1.6565
8678,1984,1.5436
8679,1985,1.1626999
8680,1986,1.2429999
8681,1987,1.8425
8682,1988,2.3409998
8683,1989,2.392
8684,1990,1.851
8685,1991,1.6135
8686,1992,2.3035
8687,1993,1.6018
8688,1994,2.5653
8689,1995,2.3358998
8690,1996,2.5957
8691,1997,1.9842999
8692,1998,2.8929
8693,1999,1.9537
8694,2000,2.5344
8695,2001,1.1488
8696,2002,2.0
8697,2003,1.5011
8698,2004,2.7698
8699,2005,2.9703999
8700,2006,2.9582999
8701,2007,3.1603
8702,2008,2.842
8703,2009,2.856
8704,2010,3.3583
8705,2011,3.2196
8706,2012,3.3978999
8707,2013,2.1822
8708,2014,3.3177
8709,2015,2.6966999
8710,2016,3.6081998
8711,2017,3.5209
8712,2018,2.2798
8713,2019,3.6673
8714,2020,3.2686
8715,2021,4.1822
8716,1992,1.6624999
8717,1993,1.3585
8718,1994,1.515
8719,1995,2.1420999
8720,1996,2.0635
8721,1997,2.1994
8722,1998,2.6334
8723,1999,2.646
8724,2000,2.7173998
8725,2001,3.1509
8726,2002,4.041
8727,2003,3.7315
8728,2004,3.7457
8729,2005,4.2072997
8730,2006,4.2107997
8731,2007,4.4786
8732,2008,4.4771
8733,2009,4.9013
8734,2010,4.6
8735,2011,4.5559998
8736,2012,4.7095
8737,2013,4.7393
8738,2014,4.7820997
8739,2015,4.8175
8740,2016,4.8023
8741,2017,4.3164997
8742,2018,4.126
8743,2019,4.6493
8744,2020,4.5555997
8745,2021,4.8245
8746,1961,0.5403
8747,1962,0.5258
8748,1963,0.52489996
8749,1964,0.55399996
8750,1965,0.58059996
8751,1966,0.5
8752,1967,0.5151
8753,1968,0.4757
8754,1969,0.3721
8755,1970,0.3775
8756,1971,0.4328
8757,1972,0.44309998
8758,1973,0.4599
8759,1974,0.3981
8760,1975,0.3669
8761,1976,0.4052
8762,1977,0.3955
8763,1978,0.3809
8764,1979,0.3739
8765,1980,0.40089998
8766,1981,0.3992
8767,1982,0.37309998
8768,1983,0.3797
8769,1984,0.36699998
8770,1985,0.3839
8771,1986,0.3502
8772,1987,0.3312
8773,1988,0.334
8774,1989,0.3382
8775,1990,0.3444
8776,1991,0.3459
8777,1992,0.37649998
8778,1993,0.4191
8779,1994,0.48319998
8780,1995,0.39769998
8781,1996,0.8709
8782,1997,1.2595
8783,1998,1.6452999
8784,1999,2.0037
8785,2000,2.5749
8786,2001,2.7437
8787,2002,3.0
8788,2003,2.9803998
8789,2004,3.0
8790,2005,2.9605
8791,2006,3.0137
8792,2007,3.0
8793,2008,2.987
8794,2009,2.9792
8795,2010,2.9942
8796,2011,3.0
8797,2012,2.9863
8798,2013,2.9815
8799,2014,2.9815
8800,2015,2.9833
8801,2016,3.0
8802,2017,2.7979999
8803,2018,2.6705
8804,2019,2.9468
8805,2020,2.8297
8806,2021,2.8474
8807,1961,1.6334
8808,1962,1.6082
8809,1963,1.6071
8810,1964,1.6389999
8811,1965,1.6331999
8812,1966,1.7092999
8813,1967,1.7907
8814,1968,1.6788
8815,1969,1.7143999
8816,1970,1.6251
8817,1971,1.65
8818,1972,1.6537
8819,1973,1.3655
8820,1974,1.4137
8821,1975,1.5446999
8822,1976,1.6575999
8823,1977,1.8472999
